wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
mazowieckie;¿uromiñski;23799;0;10617;0;t1437
mazowieckie;¿yrardowski;45554;0;19843;0;t1438
mazowieckie;Ostro³êka;63431;0;29773;0;t1461
mazowieckie;P³ock;110419;537;48428;502;t1462
mazowieckie;Radom;201587;936;89046;835;t1463
mazowieckie;Siedlce;104330;522;48188;503;t1464
mazowieckie;Warszawa;2282964;8106;1036382;6964;t1465
opolskie;brzeski;65233;1;30017;1;t1601
opolskie;g³ubczycki;36899;0;17442;0;t1602
opolskie;kêdzierzyñsko-kozielski;73052;0;34253;0;t1603
opolskie;kluczborski;46666;1;21056;1;t1604
opolskie;krapkowicki;85667;48;38249;35;t1605
opolskie;namys³owski;24070;0;10914;0;t1606
opolskie;nyski;84981;0;40071;0;t1607
opolskie;oleski;43124;0;19765;0;t1608
opolskie;opolski;58891;198;26907;25;t1609
opolskie;prudnicki;35650;0;16587;0;t1610
opolskie;strzelecki;48626;0;21792;0;t1611
opolskie;Opole;168844;4;78468;0;t1661
podkarpackie;bieszczadzki;8324;83;3823;80;t1801
podkarpackie;brzozowski;41900;11;19491;2;t1802
podkarpackie;dêbicki;58930;0;24983;0;t1803
podkarpackie;jaros³awski;45821;106;21052;63;t1804
podkarpackie;jasielski;49750;86;22345;72;t1805
podkarpackie;kolbuszowski;19694;0;8928;0;t1806
podkarpackie;kroœnieñski;45225;0;21353;0;t1807
podkarpackie;le¿ajski;33397;0;14979;0;t1808
podkarpackie;lubaczowski;28742;74;13197;10;t1809
podkarpackie;³añcucki;35714;0;16660;0;t1810
podkarpackie;mielecki;79246;0;36722;0;t1811
podkarpackie;ni¿añski;29405;0;14004;0;t1812
podkarpackie;przemyski;16532;0;7626;0;t1813
podkarpackie;przeworski;25823;0;12010;0;t1814
podkarpackie;ropczycko-sêdziszowski;33461;73;15286;23;t1815
podkarpackie;rzeszowski;48650;0;22493;0;t1816
podkarpackie;sanocki;33061;0;15049;0;t1817
podkarpackie;stalowowolski;64458;0;29957;0;t1818
podkarpackie;strzy¿owski;23801;77;11312;75;t1819
podkarpackie;tarnobrzeski;12375;0;5408;0;t1820
podkarpackie;leski;12324;0;5975;0;t1821
podkarpackie;Krosno;38340;4;18229;0;t1861
podkarpackie;Przemyœl;37805;0;17389;0;t1862
podkarpackie;Rzeszów;505990;495;237533;28;t1863
podkarpackie;Tarnobrzeg;54034;0;25235;0;t1864
podlaskie;augustowski;37474;0;16789;0;t2001
podlaskie;bia³ostocki;56277;0;26390;0;t2002
podlaskie;bielski;32200;0;14974;0;t2003
podlaskie;grajewski;24148;0;11257;0;t2004
podlaskie;hajnowski;26618;0;12533;0;t2005
podlaskie;kolneñski;19701;71;9359;0;t2006
podlaskie;³om¿yñski;13367;0;6257;0;t2007
podlaskie;moniecki;20028;0;9041;0;t2008
podlaskie;sejneñski;10610;0;4766;0;t2009
podlaskie;siemiatycki;28485;0;13596;0;t2010
podlaskie;sokólski;36985;90;16954;90;t2011
podlaskie;suwalski;7559;0;3401;0;t2012
podlaskie;wysokomazowiecki;41165;0;19107;0;t2013
podlaskie;zambrowski;22043;109;9856;101;t2014
podlaskie;Bia³ystok;444839;146;207764;89;t2061
podlaskie;£om¿a;60019;0;28158;0;t2062
podlaskie;Suwa³ki;47004;0;21439;0;t2063
pomorskie;bytowski;57811;117;25472;0;t2201
pomorskie;chojnicki;69921;0;30261;0;t2202
pomorskie;cz³uchowski;35087;0;15145;0;t2203
pomorskie;gdañski;45691;178;18973;81;t2204
pomorskie;kartuski;70380;162;30148;156;t2205
pomorskie;koœcierski;53793;0;24179;0;t2206
pomorskie;kwidzyñski;52356;0;23096;0;t2207
pomorskie;lêborski;47370;0;20405;0;t2208
pomorskie;malborski;33954;0;14568;0;t2209
pomorskie;nowodworski;27319;0;11834;0;t2210
pomorskie;pucki;46985;0;20376;0;t2211
pomorskie;s³upski;38950;0;17183;0;t2212
pomorskie;starogardzki;78890;0;34539;0;t2213
pomorskie;tczewski;63266;0;26804;0;t2214
pomorskie;wejherowski;130426;0;58025;0;t2215
pomorskie;sztumski;35723;0;15726;0;t2216
pomorskie;Gdañsk;747493;827;351371;568;t2261
pomorskie;Gdynia;248612;351;107887;237;t2262
pomorskie;S³upsk;97822;341;43616;275;t2263
pomorskie;Sopot;87502;249;42014;195;t2264
œl¹skie;bêdziñski;97704;0;44450;0;t2401
œl¹skie;bielski;91200;0;37718;0;t2402
œl¹skie;cieszyñski;136138;94;59349;17;t2403
œl¹skie;czêstochowski;76730;0;33844;0;t2404
œl¹skie;gliwicki;116301;132;49473;52;t2405
œl¹skie;k³obucki;49781;0;22171;0;t2406
œl¹skie;lubliniecki;46044;0;20443;0;t2407
œl¹skie;miko³owski;38301;235;17382;197;t2408
œl¹skie;myszkowski;48423;118;21665;102;t2409
œl¹skie;pszczyñski;53039;113;22302;112;t2410
œl¹skie;raciborski;78674;148;35637;128;t2411
œl¹skie;rybnicki;23009;188;10585;179;t2412
œl¹skie;tarnogórski;131470;34;60334;33;t2413
œl¹skie;bieruñsko-lêdziñski;33630;0;14761;0;t2414
œl¹skie;wodzis³awski;107240;590;47462;476;t2415
œl¹skie;zawierciañski;88324;134;39438;102;t2416
œl¹skie;¿ywiecki;88497;0;38698;0;t2417
œl¹skie;Bielsko-Bia³a;182449;951;78867;841;t2461
œl¹skie;Bytom;127539;271;57199;271;t2462
œl¹skie;Chorzów;101305;226;46104;92;t2463
œl¹skie;Czêstochowa;226564;0;99985;0;t2464
œl¹skie;D¹browa Górnicza;79640;0;35710;0;t2465
œl¹skie;Gliwice;246938;899;113330;647;t2466
œl¹skie;Jastrzêbie-Zdrój;49206;520;22686;465;t2467
œl¹skie;Jaworzno;81167;541;36332;464;t2468
œl¹skie;Katowice;542124;815;247974;743;t2469
œl¹skie;Mys³owice;44607;0;20672;0;t2470
œl¹skie;Piekary Œl¹skie;32127;0;14162;0;t2471
œl¹skie;Ruda Œl¹ska;170158;497;79617;465;t2472
œl¹skie;Rybnik;55840;0;24247;0;t2473
œl¹skie;Siemianowice Œl¹skie;81861;0;37874;0;t2474
œl¹skie;Sosnowiec;189772;239;85872;60;t2475
œl¹skie;Œwiêtoch³owice;35405;0;15994;0;t2476
œl¹skie;Tychy;96729;0;42898;0;t2477
œl¹skie;Zabrze;118392;244;52392;68;t2478
œl¹skie;¯ory;55376;109;24410;29;t2479
œwiêtokrzyskie;buski;43670;36;19703;28;t2601
œwiêtokrzyskie;jêdrzejowski;64308;236;28114;93;t2602
œwiêtokrzyskie;kazimierski;21068;0;8995;0;t2603
œwiêtokrzyskie;kielecki;96921;131;41182;122;t2604
œwiêtokrzyskie;konecki;44830;445;19267;318;t2605
œwiêtokrzyskie;opatowski;30197;1;13564;1;t2606
œwiêtokrzyskie;ostrowiecki;76191;0;33732;0;t2607
œwiêtokrzyskie;piñczowski;29914;0;12765;0;t2608
œwiêtokrzyskie;sandomierski;68825;112;31191;77;t2609
œwiêtokrzyskie;skar¿yski;41835;186;18055;179;t2610
œwiêtokrzyskie;starachowicki;54724;0;24877;0;t2611
œwiêtokrzyskie;staszowski;30598;90;13533;80;t2612
œwiêtokrzyskie;w³oszczowski;38187;0;16772;0;t2613
œwiêtokrzyskie;Kielce;250051;648;112096;523;t2661
warmiñsko-mazurskie;bartoszycki;47378;0;21335;0;t2801
warmiñsko-mazurskie;braniewski;25436;0;11407;0;t2802
warmiñsko-mazurskie;dzia³dowski;42317;0;18071;0;t2803
warmiñsko-mazurskie;elbl¹ski;31702;0;14314;0;t2804
warmiñsko-mazurskie;e³cki;71731;223;31565;0;t2805
warmiñsko-mazurskie;gi¿ycki;36185;108;16234;103;t2806
warmiñsko-mazurskie;i³awski;55172;607;23307;594;t2807
warmiñsko-mazurskie;kêtrzyñski;34841;0;15802;0;t2808
warmiñsko-mazurskie;lidzbarski;25862;0;11871;0;t2809
warmiñsko-mazurskie;mr¹gowski;23281;0;9827;0;t2810
warmiñsko-mazurskie;nidzicki;37460;151;16845;78;t2811
warmiñsko-mazurskie;nowomiejski;28612;30;12034;26;t2812
warmiñsko-mazurskie;olecki;20343;0;9150;0;t2813
warmiñsko-mazurskie;olsztyñski;82631;195;37302;173;t2814
warmiñsko-mazurskie;ostródzki;56870;0;24945;0;t2815
warmiñsko-mazurskie;piski;45051;0;20475;0;t2816
warmiñsko-mazurskie;szczycieñski;47365;0;21376;0;t2817
warmiñsko-mazurskie;go³dapski;15789;0;6940;0;t2818
warmiñsko-mazurskie;wêgorzewski;18350;0;8417;0;t2819
warmiñsko-mazurskie;Elbl¹g;107499;0;48849;0;t2861
warmiñsko-mazurskie;Olsztyn;199635;627;87882;602;t2862
wielkopolskie;chodzieski;31347;60;12484;60;t3001
wielkopolskie;czarnkowsko-trzcianecki;73699;0;32511;0;t3002
wielkopolskie;gnieŸnieñski;116474;192;49288;79;t3003
wielkopolskie;gostyñski;67083;0;30011;0;t3004
wielkopolskie;grodziski;30596;0;13249;0;t3005
wielkopolskie;jarociñski;44479;113;19488;104;t3006
wielkopolskie;kaliski;52290;107;22989;94;t3007
wielkopolskie;kêpiñski;39231;0;17563;0;t3008
wielkopolskie;kolski;52037;264;22823;231;t3009
wielkopolskie;koniñski;61931;0;25441;0;t3010
wielkopolskie;koœciañski;48777;428;20002;415;t3011
wielkopolskie;krotoszyñski;51390;0;22596;0;t3012
wielkopolskie;leszczyñski;16661;0;7278;0;t3013
wielkopolskie;miêdzychodzki;28556;0;12309;0;t3014
wielkopolskie;nowotomyski;47523;0;19758;0;t3015
wielkopolskie;obornicki;65176;193;26783;188;t3016
wielkopolskie;ostrowski;112335;0;49903;0;t3017
wielkopolskie;ostrzeszowski;35084;39;15267;38;t3018
wielkopolskie;pilski;79886;105;34384;21;t3019
wielkopolskie;pleszewski;54323;0;24469;0;t3020
wielkopolskie;poznañski;165256;745;72038;710;t3021
wielkopolskie;rawicki;42920;169;17775;0;t3022
wielkopolskie;s³upecki;35485;0;14840;0;t3023
wielkopolskie;szamotulski;56898;0;24104;0;t3024
wielkopolskie;œredzki;53223;0;24217;0;t3025
wielkopolskie;œremski;28223;0;11818;0;t3026
wielkopolskie;turecki;46272;0;19919;0;t3027
wielkopolskie;w¹growiecki;25079;0;10167;0;t3028
wielkopolskie;wolsztyñski;40524;0;18266;0;t3029
wielkopolskie;wrzesiñski;51458;0;20780;0;t3030
wielkopolskie;z³otowski;34672;0;14536;0;t3031
wielkopolskie;Kalisz;93089;166;41850;28;t3061
wielkopolskie;Konin;83040;0;35231;0;t3062
wielkopolskie;Leszno;60175;994;24381;874;t3063
wielkopolskie;Poznañ;976991;4714;440041;4463;t3064
zachodniopomorskie;bia³ogardzki;39707;0;17701;0;t3201
zachodniopomorskie;choszczeñski;31061;0;13613;0;t3202
zachodniopomorskie;drawski;50522;0;22013;0;t3203
zachodniopomorskie;goleniowski;53134;0;22700;0;t3204
zachodniopomorskie;gryficki;28176;23;12059;0;t3205
zachodniopomorskie;gryfiñski;47473;173;20685;126;t3206
zachodniopomorskie;kamieñski;40059;75;17428;52;t3207
zachodniopomorskie;ko³obrzeski;77636;33;35961;0;t3208
zachodniopomorskie;koszaliñski;30480;29;13112;26;t3209
zachodniopomorskie;myœliborski;34807;0;15807;0;t3210
zachodniopomorskie;policki;42438;0;19146;0;t3211
zachodniopomorskie;pyrzycki;25909;22;12074;17;t3212
zachodniopomorskie;s³awieñski;46499;198;21136;184;t3213
zachodniopomorskie;stargardzki;74287;386;32266;301;t3214
zachodniopomorskie;szczecinecki;75951;3;33804;2;t3215
zachodniopomorskie;œwidwiñski;30983;58;13972;51;t3216
zachodniopomorskie;wa³ecki;31883;0;13786;0;t3217
zachodniopomorskie;³obeski;37744;0;14515;0;t3218
zachodniopomorskie;Koszalin;106329;2;48296;2;t3261
zachodniopomorskie;Szczecin;516341;456;234442;386;t3262
zachodniopomorskie;Œwinoujœcie;35669;89;16283;84;t3263
Ca³y kraj;;31535478;60434;14104522;47610;t0000
