wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubuskie;nowosolski;87183;182;39521;22;t0804
lubuskie;słubicki;36486;162;17287;87;t0805
lubuskie;strzelecko-drezdenecki;47978;172;21935;26;t0806
lubuskie;sulęciński;28587;91;13068;3;t0807
lubuskie;świebodziński;53342;344;24769;232;t0808
lubuskie;zielonogórski;85575;0;39839;0;t0809
lubuskie;żagański;65393;97;30305;89;t0810
lubuskie;żarski;96303;63;45622;0;t0811
lubuskie;wschowski;25360;290;12055;168;t0812
lubuskie;Gorzów Wielkopolski;141651;470;66328;211;t0861
lubuskie;Zielona Góra;146136;127;69723;56;t0862
łódzkie;bełchatowski;69536;259;31929;188;t1001
łódzkie;kutnowski;85095;94;41044;47;t1002
łódzkie;łaski;34644;43;16550;10;t1003
łódzkie;łęczycki;48910;86;22312;71;t1004
łódzkie;łowicki;87351;0;41609;0;t1005
łódzkie;łódzki wschodni;35317;56;15933;56;t1006
łódzkie;opoczyński;55940;57;25155;31;t1007
łódzkie;pabianicki;103444;75;48485;51;t1008
łódzkie;pajęczański;29080;0;13210;0;t1009
łódzkie;piotrkowski;47599;517;21994;229;t1010
łódzkie;poddębicki;35683;0;16831;0;t1011
łódzkie;radomszczański;83487;474;38968;221;t1012
łódzkie;rawski;27281;0;12258;0;t1013
łódzkie;sieradzki;94897;240;43523;149;t1014
łódzkie;skierniewicki;23115;74;11006;10;t1015
łódzkie;tomaszowski;101051;13;47609;10;t1016
łódzkie;wieluński;84813;82;40474;45;t1017
łódzkie;wieruszowski;31656;0;14328;0;t1018
łódzkie;zduńskowolski;47593;295;22028;146;t1019
łódzkie;zgierski;124031;0;58055;0;t1020
łódzkie;brzeziński;33453;0;15842;0;t1021
łódzkie;Łódź;874859;1316;414747;630;t1061
łódzkie;Piotrków Trybunalski;75738;1;35662;1;t1062
łódzkie;Skierniewice;69076;7;32982;5;t1063
małopolskie;bocheński;74058;75;33027;30;t1201
małopolskie;brzeski;63184;359;29089;193;t1202
małopolskie;chrzanowski;106712;89;49023;59;t1203
małopolskie;dąbrowski;39831;0;18502;0;t1204
małopolskie;gorlicki;81483;84;38440;0;t1205
małopolskie;krakowski;150120;474;70013;368;t1206
małopolskie;limanowski;83387;196;38142;60;t1207
małopolskie;miechowski;58718;0;28038;0;t1208
małopolskie;myślenicki;96829;308;45396;245;t1209
małopolskie;nowosądecki;123944;577;55587;333;t1210
małopolskie;nowotarski;124674;294;56602;122;t1211
małopolskie;olkuski;105849;292;49124;118;t1212
małopolskie;oświęcimski;114822;312;53702;133;t1213
małopolskie;proszowicki;41293;0;19601;0;t1214
małopolskie;suski;65673;82;30942;18;t1215
małopolskie;tarnowski;90313;143;41777;13;t1216
małopolskie;tatrzański;33541;0;15928;0;t1217
małopolskie;wadowicki;111940;430;49889;289;t1218
małopolskie;wielicki;103484;280;46563;116;t1219
małopolskie;Kraków;1141320;1375;541532;720;t1261
małopolskie;Nowy Sącz;60581;64;28505;43;t1262
małopolskie;Tarnów;106180;175;48843;67;t1263
mazowieckie;białobrzeski;33570;96;15866;56;t1401
mazowieckie;ciechanowski;76030;99;35921;41;t1402
mazowieckie;garwoliński;78366;171;37078;60;t1403
mazowieckie;gostyniński;27012;472;13063;194;t1404
mazowieckie;grodziski;91155;2;41788;0;t1405
mazowieckie;grójecki;99599;300;47062;176;t1406
mazowieckie;kozienicki;40799;64;19259;38;t1407
mazowieckie;legionowski;71677;147;31302;62;t1408
mazowieckie;lipski;24854;97;11796;35;t1409
mazowieckie;łosicki;17355;0;8251;0;t1410
mazowieckie;makowski;38296;6;18004;1;t1411
mazowieckie;miński;121906;151;54708;110;t1412
mazowieckie;mławski;56390;27;26765;9;t1413
mazowieckie;nowodworski;103332;17;48192;16;t1414
mazowieckie;ostrołęcki;47121;29;21989;29;t1415
mazowieckie;ostrowski;47262;32;22681;2;t1416
mazowieckie;otwocki;86381;164;41379;112;t1417
mazowieckie;piaseczyński;233262;301;109581;124;t1418
mazowieckie;płocki;80338;296;37736;176;t1419
mazowieckie;płoński;76098;78;35338;45;t1420
mazowieckie;pruszkowski;127304;121;60111;66;t1421
mazowieckie;przasnyski;47717;0;22780;0;t1422
mazowieckie;przysuski;26603;149;12500;115;t1423
mazowieckie;pułtuski;43890;114;20952;107;t1424
mazowieckie;radomski;59069;333;27408;235;t1425
mazowieckie;siedlecki;29467;57;14077;29;t1426
mazowieckie;sierpecki;41686;64;19607;15;t1427
mazowieckie;sochaczewski;79134;52;37190;0;t1428
mazowieckie;sokołowski;40365;0;19085;0;t1429
mazowieckie;szydłowiecki;18696;78;8440;38;t1430
mazowieckie;warszawski zachodni;109786;72;51903;53;t1432
mazowieckie;węgrowski;43607;66;20741;0;t1433
mazowieckie;wołomiński;193600;288;88347;141;t1434
mazowieckie;wyszkowski;58897;113;27744;70;t1435
mazowieckie;zwoleński;26439;119;12565;57;t1436
mazowieckie;żuromiński;27562;0;13332;0;t1437
mazowieckie;żyrardowski;53035;82;24869;43;t1438
mazowieckie;Ostrołęka;67655;32;32509;22;t1461
mazowieckie;Płock;123751;210;57336;75;t1462
mazowieckie;Radom;223354;374;102999;233;t1463
mazowieckie;Siedlce;112412;118;52961;71;t1464
mazowieckie;Warszawa;2468178;2819;1160113;1316;t1465
opolskie;brzeski;68751;5;32451;0;t1601
opolskie;głubczycki;39875;0;19018;0;t1602
opolskie;kędzierzyńsko-kozielski;77713;0;36992;0;t1603
opolskie;kluczborski;51592;0;24419;0;t1604
opolskie;krapkowicki;93120;256;42735;155;t1605
opolskie;namysłowski;26827;88;12749;65;t1606
opolskie;nyski;91049;308;43816;182;t1607
opolskie;oleski;47018;169;22302;100;t1608
opolskie;opolski;63667;11;29828;1;t1609
opolskie;prudnicki;38309;58;17961;21;t1610
opolskie;strzelecki;54101;7;25250;0;t1611
opolskie;Opole;180552;403;85324;178;t1661
podkarpackie;bieszczadzki;9364;0;4517;0;t1801
podkarpackie;brzozowski;44554;19;20875;7;t1802
podkarpackie;dębicki;63183;36;27243;1;t1803
podkarpackie;jarosławski;51615;108;23968;41;t1804
podkarpackie;jasielski;55496;169;25396;103;t1805
podkarpackie;kolbuszowski;21760;77;10074;27;t1806
podkarpackie;krośnieński;48113;0;23351;0;t1807
podkarpackie;leżajski;38092;50;17363;7;t1808
podkarpackie;lubaczowski;31035;1;14475;1;t1809
podkarpackie;łańcucki;38668;0;18359;0;t1810
podkarpackie;mielecki;84582;20;40088;13;t1811
podkarpackie;niżański;31305;86;15121;57;t1812
podkarpackie;przemyski;18383;0;8885;0;t1813
podkarpackie;przeworski;28335;0;13550;0;t1814
podkarpackie;ropczycko-sędziszowski;36344;61;16617;23;t1815
podkarpackie;rzeszowski;52444;85;24511;22;t1816
podkarpackie;sanocki;36448;44;16900;24;t1817
podkarpackie;stalowowolski;70584;10;33468;0;t1818
podkarpackie;strzyżowski;26110;24;12616;16;t1819
podkarpackie;tarnobrzeski;14353;7;6491;7;t1820
podkarpackie;leski;13647;0;6542;0;t1821
podkarpackie;Krosno;41679;121;19900;62;t1861
podkarpackie;Przemyśl;42068;0;19442;0;t1862
podkarpackie;Rzeszów;537798;1072;252000;552;t1863
podkarpackie;Tarnobrzeg;58417;24;27524;16;t1864
podlaskie;augustowski;41142;40;19069;21;t2001
podlaskie;białostocki;60474;30;28949;30;t2002
podlaskie;bielski;34880;0;16647;0;t2003
podlaskie;grajewski;26596;20;12782;8;t2004
podlaskie;hajnowski;28087;0;13367;0;t2005
podlaskie;kolneński;21522;8;10141;0;t2006
podlaskie;łomżyński;14754;0;7115;0;t2007
podlaskie;moniecki;22122;0;10418;0;t2008
podlaskie;sejneński;11699;0;5517;0;t2009
podlaskie;siemiatycki;30583;0;14770;0;t2010
podlaskie;sokólski;40802;0;19575;0;t2011
podlaskie;suwalski;8448;0;4026;0;t2012
podlaskie;wysokomazowiecki;44649;0;21432;0;t2013
podlaskie;zambrowski;25072;34;11624;2;t2014
podlaskie;Białystok;470134;201;219899;56;t2061
podlaskie;Łomża;64702;67;30942;9;t2062
podlaskie;Suwałki;52640;22;24436;0;t2063
pomorskie;bytowski;65136;9;30691;0;t2201
pomorskie;chojnicki;82184;147;38715;45;t2202
pomorskie;człuchowski;39026;0;17715;0;t2203
pomorskie;gdański;55476;217;26307;158;t2204
pomorskie;kartuski;84638;403;39209;177;t2205
pomorskie;kościerski;59888;0;28685;0;t2206
pomorskie;kwidzyński;60103;58;28398;7;t2207
pomorskie;lęborski;54603;47;25396;12;t2208
pomorskie;malborski;39455;0;18775;0;t2209
pomorskie;nowodworski;31167;268;14553;165;t2210
pomorskie;pucki;55540;166;26290;1;t2211
pomorskie;słupski;44240;100;21160;45;t2212
pomorskie;starogardzki;92952;234;43775;107;t2213
pomorskie;tczewski;75111;0;34516;0;t2214
pomorskie;wejherowski;149194;860;70296;554;t2215
pomorskie;sztumski;40010;71;18244;7;t2216
pomorskie;Gdańsk;794674;1353;378947;416;t2261
pomorskie;Gdynia;273882;387;124390;205;t2262
pomorskie;Słupsk;109942;277;51789;88;t2263
pomorskie;Sopot;91420;36;44429;9;t2264
śląskie;będziński;106785;241;50330;60;t2401
śląskie;bielski;104146;226;46109;143;t2402
śląskie;cieszyński;153506;396;71422;238;t2403
śląskie;częstochowski;85902;49;40332;38;t2404
śląskie;gliwicki;127763;367;56243;149;t2405
śląskie;kłobucki;55291;197;25857;86;t2406
śląskie;lubliniecki;51701;194;23869;105;t2407
śląskie;mikołowski;41295;127;19755;69;t2408
śląskie;myszkowski;53577;157;25308;65;t2409
śląskie;pszczyński;62043;70;29237;56;t2410
śląskie;raciborski;86008;66;40127;27;t2411
śląskie;rybnicki;25143;168;12188;108;t2412
śląskie;tarnogórski;142834;43;68117;17;t2413
śląskie;bieruńsko-lędziński;37664;0;17930;0;t2414
śląskie;wodzisławski;120179;0;55822;0;t2415
śląskie;zawierciański;98459;308;45751;114;t2416
śląskie;żywiecki;101340;20;47500;16;t2417
śląskie;Bielsko-Biała;209399;208;97840;108;t2461
śląskie;Bytom;139629;152;65395;67;t2462
śląskie;Chorzów;110245;106;51776;51;t2463
śląskie;Częstochowa;252885;294;118035;139;t2464
śląskie;Dąbrowa Górnicza;87625;91;40712;66;t2465
śląskie;Gliwice;268676;343;126814;131;t2466
śląskie;Jastrzębie-Zdrój;55404;0;25947;0;t2467
śląskie;Jaworzno;89110;82;41327;46;t2468
śląskie;Katowice;575328;460;270015;191;t2469
śląskie;Mysłowice;48552;42;23410;33;t2470
śląskie;Piekary Śląskie;36394;0;17021;0;t2471
śląskie;Ruda Śląska;179734;377;86542;243;t2472
śląskie;Rybnik;63962;51;29650;6;t2473
śląskie;Siemianowice Śląskie;86728;93;41160;56;t2474
śląskie;Sosnowiec;205595;310;94893;97;t2475
śląskie;Świętochłowice;39412;137;18459;58;t2476
śląskie;Tychy;109069;0;52089;0;t2477
śląskie;Zabrze;130776;93;59549;0;t2478
śląskie;Żory;60588;65;28259;52;t2479
świętokrzyskie;buski;48828;0;22755;0;t2601
świętokrzyskie;jędrzejowski;73465;278;34535;171;t2602
świętokrzyskie;kazimierski;24328;0;11129;0;t2603
świętokrzyskie;kielecki;110103;207;49938;84;t2604
świętokrzyskie;konecki;51971;0;24055;0;t2605
świętokrzyskie;opatowski;34243;0;15898;0;t2606
świętokrzyskie;ostrowiecki;85822;111;40259;23;t2607
świętokrzyskie;pińczowski;33841;0;15057;0;t2608
świętokrzyskie;sandomierski;75069;128;35140;80;t2609
świętokrzyskie;skarżyski;49060;193;23205;121;t2610
świętokrzyskie;starachowicki;60523;0;28406;0;t2611
świętokrzyskie;staszowski;34966;357;16441;214;t2612
świętokrzyskie;włoszczowski;43221;0;20030;0;t2613
świętokrzyskie;Kielce;273791;422;127058;136;t2661
warmińsko-mazurskie;bartoszycki;52309;0;24403;0;t2801
warmińsko-mazurskie;braniewski;28651;0;13747;0;t2802
warmińsko-mazurskie;działdowski;49323;21;23329;21;t2803
warmińsko-mazurskie;elbląski;35977;76;17386;50;t2804
warmińsko-mazurskie;ełcki;79734;153;35152;5;t2805
warmińsko-mazurskie;giżycki;41235;152;19889;83;t2806
warmińsko-mazurskie;iławski;64447;90;29524;36;t2807
warmińsko-mazurskie;kętrzyński;40116;298;19310;213;t2808
warmińsko-mazurskie;lidzbarski;28809;0;13720;0;t2809
warmińsko-mazurskie;mrągowski;27301;29;12621;26;t2810
warmińsko-mazurskie;nidzicki;43121;120;18768;0;t2811
warmińsko-mazurskie;nowomiejski;34939;30;16156;11;t2812
warmińsko-mazurskie;olecki;23301;0;11252;0;t2813
warmińsko-mazurskie;olsztyński;91686;326;43044;179;t2814
warmińsko-mazurskie;ostródzki;66345;0;31609;0;t2815
warmińsko-mazurskie;piski;48805;0;22796;0;t2816
warmińsko-mazurskie;szczycieński;53064;0;25164;0;t2817
warmińsko-mazurskie;gołdapski;18008;0;8339;0;t2818
warmińsko-mazurskie;węgorzewski;20147;0;9804;0;t2819
warmińsko-mazurskie;Elbląg;120941;101;57804;42;t2861
warmińsko-mazurskie;Olsztyn;220677;127;102688;9;t2862
wielkopolskie;chodzieski;38570;28;18044;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;82842;461;38393;19;t3002
wielkopolskie;gnieźnieński;138415;312;65417;144;t3003
wielkopolskie;gostyński;75336;0;35804;0;t3004
wielkopolskie;grodziski;35440;0;17111;0;t3005
wielkopolskie;jarociński;52306;0;25025;0;t3006
wielkopolskie;kaliski;60712;296;28978;117;t3007
wielkopolskie;kępiński;44104;96;20947;31;t3008
wielkopolskie;kolski;60754;184;28274;121;t3009
wielkopolskie;koniński;73810;0;33808;0;t3010
wielkopolskie;kościański;60857;327;28777;165;t3011
wielkopolskie;krotoszyński;59155;91;28025;56;t3012
wielkopolskie;leszczyński;19253;0;9036;0;t3013
wielkopolskie;międzychodzki;32866;155;15583;96;t3014
wielkopolskie;nowotomyski;57672;24;27433;0;t3015
wielkopolskie;obornicki;76052;169;34227;15;t3016
wielkopolskie;ostrowski;125879;150;57940;1;t3017
wielkopolskie;ostrzeszowski;40964;0;18916;0;t3018
wielkopolskie;pilski;93774;165;45016;18;t3019
wielkopolskie;pleszewski;60967;2;29168;0;t3020
wielkopolskie;poznański;191448;433;90579;219;t3021
wielkopolskie;rawicki;51532;252;23714;149;t3022
wielkopolskie;słupecki;41568;49;19650;0;t3023
wielkopolskie;szamotulski;67144;1001;31301;535;t3024
wielkopolskie;średzki;61426;102;29665;42;t3025
wielkopolskie;śremski;34279;314;16337;150;t3026
wielkopolskie;turecki;55608;107;26434;64;t3027
wielkopolskie;wągrowiecki;30445;0;14016;0;t3028
wielkopolskie;wolsztyński;47361;237;22567;1;t3029
wielkopolskie;wrzesiński;62310;108;28897;1;t3030
wielkopolskie;złotowski;41281;0;19126;0;t3031
wielkopolskie;Kalisz;105656;0;50222;0;t3061
wielkopolskie;Konin;97334;100;45653;28;t3062
wielkopolskie;Leszno;69725;335;30891;210;t3063
wielkopolskie;Poznań;1078453;1805;513460;1089;t3064
zachodniopomorskie;białogardzki;43353;0;20085;0;t3201
zachodniopomorskie;choszczeński;35600;129;16578;113;t3202
zachodniopomorskie;drawski;56170;26;25845;0;t3203
zachodniopomorskie;goleniowski;60842;109;28083;67;t3204
zachodniopomorskie;gryficki;33669;0;15261;0;t3205
zachodniopomorskie;gryfiński;54566;73;25491;3;t3206
zachodniopomorskie;kamieński;45952;0;21366;0;t3207
zachodniopomorskie;kołobrzeski;86659;281;41597;83;t3208
zachodniopomorskie;koszaliński;33776;79;15347;36;t3209
zachodniopomorskie;myśliborski;39155;225;18174;71;t3210
zachodniopomorskie;policki;47430;0;22626;0;t3211
zachodniopomorskie;pyrzycki;28090;58;13639;54;t3212
zachodniopomorskie;sławieński;51038;12;23651;0;t3213
zachodniopomorskie;stargardzki;85964;372;39928;177;t3214
zachodniopomorskie;szczecinecki;81737;95;37206;24;t3215
zachodniopomorskie;świdwiński;35848;22;16723;16;t3216
zachodniopomorskie;wałecki;37612;93;18008;65;t3217
zachodniopomorskie;łobeski;44598;211;18973;178;t3218
zachodniopomorskie;Koszalin;117230;143;55143;50;t3261
zachodniopomorskie;Szczecin;555461;1222;257780;469;t3262
zachodniopomorskie;Świnoujście;39108;2;18680;0;t3263
Cały kraj;;34986764;56876;16381042;26972;t0000
